paragraph_index,original_iast,run_count
558,"vyākhyātaṁ ca ṭīkā-kṛdbhir ekādaśe kālo māyā-maye jīve [bhā.pu. 11.24.27] ity atra māyā-pravartake jñāna-maye vā iti | navame, dauṣmantir atyagān māyāṁ devānāṁ gurum āyayau [bhā.pu. 9.20.27] ity atra ṭīkā ca—devānām api māyāṁ vaibhavam iti | tṛtīye’pi āpuḥ parāṁ mudam [bhā.pu. 3.15.26] ity-ādau yoga-māya-śabdena sanakādāv aṣṭāṅga-yoga-prabhāvaṁ vyākhyāya, parameśvare tu cic-chakti-vilāso vyākhyātaḥ |",18
563,yathā vā—tvam ādyaḥ puruṣaḥ [bhā.pu. 1.7.23] ity ādi-mūla-padām evam avatāryam | śrī-vaikuṇṭhe māyaṁ niṣedhann api sākṣāt tām evāha—tvam ādya iti | kaivalye mokṣākhye śrī-vaikuṇṭha-lakṣaṇe ātmani svāṁśa eva sthitaḥ | kiṁ kṛtvā ? tatrātivirājamānayā cic-chaktyā māyāṁ dūre sthitām api tiraskṛtyaiva | mataṁ caitan-māyādikaṁ niṣedhatā śrī-śukadevena |,5
567,anuvratā yatra surāsurārcitāḥ || [bhā.pu. 2.9.10] iti |,2
568,moksaṁ paraṁ padaṁ liṅgam amṛtaṁ viṣṇu-mandiram [pa.pu. 6.227.79] iti pādmottara-khaṇḍe vaikuṇṭha-paryāya-śabdāḥ || ,2
570,ata ūrdhvaṁ guṇādīnāṁ svarūpātmatā-nigamanāt svarūpa-śaktir eva punar api vivriyate yāvat sandarbha-samāptiḥ | tatra guṇānāṁ svarūpātmatām āhuḥ—,4
574,mahasi mahīyase’ṣṭa-guṇite’parimeya-bhagaḥ || [bhā.pu. 10.87.38],2
575,ṭīkā ca— sa tu jīvo yad yasmāt ajayā māyayā ajām avidyām anuśayīta āliṅget | tataś ca guṇāṁś ca dehendriyādīn juṣan sevamānaḥ ātmatayā adhyasyan | tad-anu tad-anantaraṁ sarūpatāṁ tad-dharma-yogaṁ ca juṣan apeta-bhagaḥ pihitānandādi-guṇaḥ san mṛtyuṁ saṁsāraṁ bhajati prāpnoti | tvam uta tvaṁ tu jahāsi tāṁ māyām | ,31
576,"nanu sā mayy evāsti kathaṁ tyāgas tatrāha—ahir iva tvacam iti | ayaṁ bhāvaḥ—yathā bhujaṅgaḥ svagatam api kañcukaṁ guṇa-buddhyā nābhimanyate, tathā tvam ajāṁ māyāṁ | na hi nirantarāhlāda-saṁvit-kāmadhenu-vṛnda-pater ajayā kṛtyam iti tām upekṣase | ",3
577,kuta etat ? tad āha—ātta-bhago nitya-prāptaiśvaryaḥ | mahasi paramaiśvarye aṣṭa-guṇite aṇimādy-aṣṭa-vibhūtimati | mahīyase pūjyase virājase | ,9
578,"kathambhūtaḥ ? aparimeya-bhagaḥ aparimeyaiśvaryaḥ | na tv anyeṣām iva deśa-kāla-paricchinnaṁ tavāṣṭa-guṇitam aiśvaryam, api tu paripūrṇa-svarūpānubandhitvād aparimitam ity arthaḥ | ity eṣā |",4
579,"tathā ca tatraiva pūrvam uktaṁ—tvam asi yad ātmanā samavaruddha-samasta-bhagaḥ [bhā.pu. 10.87.14] iti | yad vā, ahir iva tvacam ity atra tvak-śabdena parityaktā jīrṇa-tvag evocyate | sa yathā tāṁ jahātīti tat-samīpam api na vrajati, tathā tvam api māyā-samīpaṁ na yāsīty arthaḥ | ",3
582,samāpta-sarvārtham amogha-vāñchitam || [bhā.pu. 10.37.22] iti |,2
585,tāsām aṣṭau mat-pradhānā daśaiva guṇa-hetavaḥ || [bhā.pu. 11.15.3] iti |,2
586,agre ca—etā me siddhayaḥ saumya aṣṭāv autpattikā matāḥ | [bhā.pu. 11.15.5] iti |,3
589,māyayāntarhitaiśvarya īyate guṇa-sargayā || [bhā.pu. 7.6.23],2
590,"ṭīkā ca—nanu sa eva cet sarvatra, tarhi sarvatra sarvajñatādy upalabhyeta ? tatrāha—guṇātmakaḥ sargo yasyās tayā māyayā antarhitam aiśvaryaṁ yena ity eṣā | atra bhagavad-aiśvaryasya māyayāntarhitatvena, guṇa-sargayeti māyāyā viśeṣaṇa-vinyāsena ca tad-atītatvaṁ bodhayati svarūpavat | ataḥ parameśvara iti viśeṣaṇam api tat-sahayogena pūrvam eva dattam iti jñeyam | śrutayaś ca—",3
594,jahāty enāṁ bhukta-bhogām ajo’nyaḥ || [śve.u. 4.5],2
595,"yad-ātmako bhagavāṁs tad-ātmikā vyaktiḥ | kim-ātmako bhagavān ? jñānātmaka aiśvaryātmakaḥ śakty-ātmakaś ca | daivātma-śaktiṁ sva-guṇair nigūḍhām [śve.u. 1.3] ity-ādyāḥ | atra sva-guṇair iti yātīta-gocarā vācām [vi.pu. 1.19.76] ity uktaiḥ svīya-svabhāvair ity arthaḥ | atra śrī-viṣṇu-purāṇe ṣaṣṭhāṁśe, nirastātiśayāhlāda- [vi.pu. 6.5.59] ity-ādi-prakaraṇaṁ tadīya-śrīdhara-svāmi-ṭīkā cānusandheyā ||",11
601,sāmyāsaṅgādayo’guṇāḥ || [bhā.pu. 11.13.40],2
602,"ṭīkā ca—katham-bhūtāḥ ? aguṇāḥ, guṇa-pariṇāma-rūpā na bhavanti, kintu nityā ity arthaḥ ity eṣā | ",3
603,tathā ca nārada-pañcarātre jitaṁ-te-stotre—namaḥ sarva-guṇātīta-ṣaḍ-guṇāyādi-vedhase iti | ,3
611,naiva jānanti yad rūpaṁ sendrā api surāsurāḥ || iti ||,3
613,anyatra ca śrī-haṁsa-vākya-sthitādi-grahaṇa-kroḍī-kṛtān tān bahūn eva satyaṁ śaucam [bhā.pu. 1.16.27] ity-ādibhir gaṇayitvāha—,5
617,na viyanti sma karhicit || [bhā.pu. 1.16.30],2
618,ṭīkā ca—ete ekonacatvāriṁśat | anye ca brahmaṇyatva-śaraṇyatvādayo mahānto guṇā yasmin nityāḥ sahajā na viyanti na kṣīyante sma | ity eṣā |,3
621,na yad-vibhūteḥ pariṇāma-hetuḥ || [vi.pu. 4.1.84] iti |,2
627,loka-sṛṣṭi-vikalpanā || [bhā.pu. 10.28.6],2
629,bhagavato guṇa-maye sthūla-rūpa āveśitaṁ mano hy aguṇe’pi sūkṣmatama ātma-jyotiṣi pare brahmaṇi bhagavati vāsudevākhye kṣamam āveśitum [bhā.pu. 5.16.3] iti | ,5
635,vimohitā vikatthante mamāham iti durdhiyaḥ || [bhā.pu. 2.5.12-13],2
642,bhavān ekaḥ śiṣyate śeṣa-saṁjñaḥ || [bhā.pu. 10.3.25],2
647,taṁ tveśānaṁ kṣema-dhāma prapadye || [bhā.pu. 10.3.26],2
648,"he avyakta-bandho sānnidhya-mātreṇa prakṛti-pravartaka ceṣṭā nimeṣonmeṣa-rūpām | śrutiś ca—sarve nimeṣā jajñire vidyutaḥ puruṣād adhi [mahā-nārāyaṇa.u. 1.8] iti | sarve nimeṣādayaḥ kālāvayavāḥ, viśeṣeṇa dyotate vidyut, puruṣaḥ paramātmeti śruti-padārthaḥ | sarvatra sṛṣṭi-saṁhārayor nimittaṁ kāla eva, tasya tu tad-aṅga-ceṣṭā-rūpatvāt tau tatra na sambhavata eveti bhāvaḥ | tatra hetv-antaraṁ kṣema-dhāmeti | tvā tvām | atra svābhīṣṭāt tasmād āvirbhāvād eva kaṁsa-bhayaṁ kaimutyena vāritavatī | tathaiva spaṣṭaṁ punar āha—",7
652,svasthaḥ śete mṛtyur asmād apaiti || [bhā.pu. 10.3.27],2
653,"lokān prāpya nirbhayaṁ bhayābhāvam | tvat-pādābjaṁ tu prāpyety ubhayatrāpy anvayaḥ | atra tvat-pādābjam iti śrī-vigraham eva tathā vispaṣṭaṁ sādhitavatī | ata evāmṛta-vapur iti sahasra-nāma-stotre | mṛtaṁ maraṇaṁ tad-rahitaṁ vapur asyety amṛta-vapur iti śaṅkara-bhāṣye’pi | ādyeti janmābhāvo’pi darśitaḥ, sa-janmani sarvatra sāditvasyaiva siddheḥ | tad uktam—prādurāsīd yathā prācyāṁ diśīndur iva puṣkalaḥ [bhā.pu. 10.3.8] iti |",7
654,"śrutiś cātra—sa brahmaṇā sṛjati, sa rudreṇa vilāpayati, so’nutpattir alaya eva hariḥ paraḥ paramānandaḥ iti mahopaniṣadi || ",6
655,|| 10.3 || śrī-devakī-devī śrī-bhagavantam ||29||,2
657, nanu tasyārūpatvaṁ vedaiḥ prastūyate—asthūlam anaṇu [bṛ.ā.u. 3.8.8] ity-ādibhiḥ | ,3
661,tam āhur ādyaṁ puruṣaṁ mahāntam || [śve.u. 3.19] ity-ādibhiś ca |,2
663,"kiṁ ca, atha yad ataḥ paro divo jyotir dīpyate viśvataḥ pṛṣṭheṣu sarvataḥ pṛṣṭheṣv anuttameṣūttameṣu lokeṣv idaṁ vāva tad yad idam asminn antaḥ puruṣe jyotiḥ [chā.u. 3.13.7] iti | atra jyotiḥ-śabdenaiva prasiddhaṁ brahma brahmatvaṁ cāsya prakaraṇa-balāt sūtra-kṛdbhiḥ sādhitaṁ, tatas tasya jyotiṣṭve sati rūpitvam eva siddhyati | ",3
664,"nanu, vācaivāyaṁ jyotiṣās te [bṛ.ā.u. 4.3.5], mano-jyotir juṣatāṁ [tai.brā. 1.6.3.3] ity-ādi-darśanāt nātra tac-chabda-cakṣur-anugrāhake tejasi vartate | kiṁ tarhi yad yasyāvabhāsakaṁ tad eva tatra jyotir ucyata iti | brahmaṇo’pi caitanya-mātrasya sarvāvabhāsakatvāt jyotiṣṭvaṁ satyam | yadyapi tat-svarūpatvād api jyotiṣṭvaṁ bhavet, tathāpi prasiddhārthaṁ yat jyotiṣṭvaṁ, tad api tasyāvagamyate śruty-antarāt | tathā hi—",5
668,tasya bhāsā sarvam idaṁ vibhāti || [ka.u. 2.2.15] iti samāmananti |,2
669,"atra tejaḥ-svabhāvānāṁ sūryādīnāṁ, tatra bhāna-pratiṣedhāt pūrvavat jyotī-rūpatvam evopapadyate | sūryo’vabhāsamāne candra-tārakādi na bhāsata itivat | evaṁ samāna-svabhāva evānukāra-darśanāc ca tad-rūpatvam eva—gacchantam anugacchantītivat | yat tu vahniṁ dahantam anudahati sutaptaṁ loham ity atra vāyuṁ vahantaṁ tam anuvahati raja ity atra cānyathātvaṁ, tatrāpi dahana-vahana-kriyayos tatraiva mukhyatvam iti | brahmaṇy api tādṛśa-jyotiṣṭvasya tathātvam | evaṁ tad-bhāsā sarvasya bhāsamānatve’pi tad-rūpatvaṁ siddhyati | ata evānumānam iti siddham | sūryam anubhānti raśmaya itivat, na tu dīpo dīpāntaram anubhātītivad viruddham | atas tasya prasiddhārtha-jyotī-rūpatve sarva-paratve ca śruti-śabdeṣv eva sati kiṁ-nāmānyathā-gati-kriyayā, śrutes tu śabda-mūlatvāt [ve.sū. 1.1.5] itivat | tathā hi—bhā-rūpaḥ satya-saṅkalpaḥ iti |",8
671,tac chubhraṁ jyotiṣaṁ jyotis tad yadātma-vido viduḥ || [mu.u. 2.2.10] iti |,2
672,"brahma hy anyad vyanakti brahmānyena na vyajyate—ātmanaiva jyotiṣāste [bṛ.ā.u. 4.3.6], agṛhyo na hi gṛhyate [bṛ.ā.u. 3.9.26], tena sūryas tapati tejaseddhaḥ iti ca | tathā coktam—",8
674,yac candramasi yac cāgnau tat tejo viddhi māmakam || [gītā 15.12] iti |,2
675,tasmād rūpavad eva tad iti sthitam | jyotiś caraṇābhidhānāt [bṛ.ā.u. 1.6.24] ity adhikaraṇe śrī-rāmānuja-caraṇāś caiva ācakṣyate | ,3
677,pādo’sya sarvā bhūtāni tripādasyāmṛtaṁ divi || [chā.u. 3.12.6] iti |,2
680,āditya-varṇaṁ tamasaḥ parastāt [śve.u. 3.8] ,2
682,"kiṁ ca, śyāmāc chabalaṁ prapadye [chā.u. 8.13.1] suvarṇa-jyotiḥ iti | tasya haitasya catvāri rūpāṇi śuklaṁ raktaṁ raukmaṁ kṛṣṇaṁ [tai.ā. 3.10.6] iti, yadā paśyaḥ paśyate rukma-varṇaṁ kartāram īśaṁ puruṣaṁ brahma-yoniṁ [mu.u. 3.1.3], sa aikṣata [ai.u. 1.1.1, bṛ.ā.u. 1.2.5] iti | sarve’nimeṣājajñire vidyutaḥ puruṣādadhi [ma.nā.u. 1.8] iti | sa cakṣuṣā paśyati rūpam asya [ma.nā.u. 1.11] iti, yam evaiṣa vṛṇute tena labhyas tasyaiṣa ātmā vivṛṇute tanūṁ svāṁ [mu.u. 3.2.3, ka.u. 2.1.3] iti | buddhi-mattāṅga-pratyaṅgavattāṁ bhagavato lakṣayāmahe, buddhimān manovān aṅga-pratyaṅgavān ity-ādyaiḥ, prakāśavac cāvaiyarthyāt [ve.sū. 2.2.41], rūpopanyāsāc ca [ve.sū. 1.2.23] ity ādau mādhva-bhāṣyādi-pramāṇitair vedaiḥ—paśyate, vivṛṇute, lakṣayāmahe ity ādy abhyasta-vidvat-pratyakṣa-pakṣapāta-balavattarair virodhāt, apāṇi-pādādi-vedānāṁ na tathārthaḥ saṅgacchate iti na tāvat tasyārūpatvaṁ pratipāditam ||",25
684,"abhidhyāyater atathā-bhūtam api vastu karma bhavati, manoratha-kalpitasyāpy abhidhyāyati-karmatvāt | īkṣates tu tathā-bhūtam eva vastu loke karma dṛṣṭam, iti || [1.3.13] iti |",2
685,"anyatrāpi darśanasya yathārthopalabdhārthatvaṁ dṛṣṭam, yathā—dṛṣṭa evātmanīśvaraḥ [mā.u. 2.2.8] ity ādau | tasmāt apāda-pāṇy-ādi-vedaiḥ katham ete viruddheran ? tasya rūpasya brahmaṇi svarūpa-bhūta-sarva-śaktitva-sthāpnayā, sarvair yuktā śaktibhir devatāsya ity ādau nitya-rūpeti viśeṣopadeśena ca nityatvaṁ siddham eva | svarūpa-nityatvaṁ tu tatra śāśvatātmā ity anenaivoktam | ata eva vivṛṇute ity evoktam, na tu kalpayatīti |",9
686,"atrodāhariṣyante ca śruti-smṛtayaḥ—udāhṛtā ca, yatra nānyat paśyati ity-ādi tad ittham anya-prākṛta-rūpa-sādṛśyena kutarka-viśeṣaś ca parihṛtaḥ, vailakṣaṇyāt, kālātyayāpadiṣṭatvāt, śāstra-yonitvāt [ve.sū. 1.1.3] ity nyāyena śabdaika-prāmāṇyāt | ",5
688,tathā vikalpo’py aṣṭa-doṣa-duṣṭatvena kriyāyām iva vastuni tasyāsambhavān na syād iti rūpitva-śrutir eva sarvopamardinī |,3
691,"tathā ca, prakāśavac cāvaiśeṣyaṁ [ve.sū. 3.2.25] ity atra vyākhyātaṁ mādhva-bhāṣye—agny-ādivat sthūla-sūkṣmatva-viśeṣāt tasya tādṛśatvaṁ na sambhavati | nāsau sthūlo na sūkṣmaṁ para eva sa bhavati, tasmād āhuḥ paramam iti māṇḍavya-śruteḥ | ",7
693,sarvatraika-prakāro’sau sarva-rūpeṣu vartate || iti gāruḍāt |,2
695,sarvatrāvyakta-rūpo’sau yata eva janārdanaḥ || iti kaurmād iti ||,2
696,yasmād avyakta-vyakta-bhāvau tasmin na staḥ tasmāt tābhyām atiriktaṁ rūpaṁ—yat tat prāhur avyaktam ādyaṁ [bhā.pu. 10.3.11] ity ādau prasiddhaṁ yad avyaktākhyaṁ paraṁ tattvaṁ rūpaṁ vigraho yasyeti kaurma-vacanārthaḥ | asya pūrṇa-parama-tattvākāratvam agre mūla-grantha eve vivecanīyaṁ | ata eva bahu-vrīhir ayam aupacārikeṇaiva bhedena boddhavyaḥ |,5
697,"ata eva tasya rūpasya para-vidyaika-vyaṅgya-sva-prakāśa-para-brahmatvaṁ—yadā paśyaḥ paśyataḥ ity asyānte tad-darśana-mātreṇāśeṣa-karmāvadhūnana-pūrvaka-parama-siddhi-prāpti-liṅgato vyañjitam—tadā pumān puṇya-pāpe vidhūya nirañjanaṁ pātmaṁ sāmyam upaiti ity anena | bhidyate hṛdaya-granthiḥ ity-ādi-śruti-sāmānyaṁ, tathā parāpi śrutir āditya-puruṣam adhikṛtya sarva-pāpmātyaya-kathanottaram eva rūpaṁ varṇayantī tasya rūpasya pāpmāpara-paryāya-māyika-doṣa-rāhityam evāṅgīkaroti—eṣa ātmāpahata-pāpmā [chā.u. 8.1.5] iti śruti-sāmānyāt | taj-jñāninām api pāpmātyaya-liṅgāt kaimutyena ca tad eva draḍhayati—",7
698,"atha ya eṣo’ntarāditye hiraṇmayaḥ puruṣo dṛśyate, hiraṇya-śmaśrur hiraṇya-keśa āpraṇakhāt sarva eva suvarṇaḥ | tasya yathā kapy-āsaṁ sarva eva puṇḍarīkam evam akṣiṇī | tasyod iti nāma | sa eṣa sarvebhyaḥ pāpmabhya uditaḥ | udeti ha vai sarvebhyaḥ pāpmabhyo ya evaṁ veda || [chā.u. 1.6.6-7] iti |",4
699,"kiṁ ca, nāsad āsīd ākhye [ṛ.ve. 10.129.1] iti brahma-sūkte brahmaṇi prākṛtātītasya prāṇasya sad-bhāva-śravaṇena tat-tan-niṣedha-vākyam | aprāṇo hy amanāṁ śubhraḥ [mu.u. 2.1.2] ity-ādikaṁ prākṛta-viṣayam eveti gamyate, yathā—",5
703,tasmād dhānyatra paraḥ kiñcanāsa || [ṛ.ve. 10.129.2] ,2
704,atra sa ānīd iti prāṇa-karmopādānāt prāg-utpatteḥ santam eva prāṇaṁ sūcayati | evaṁ vā are’sya mahato bhūtasya niḥśvasitam etat [bṛ.ā.u. 2.3.10] iti śruty-antare ca tat sad-bhāvas tasmiṁl lakṣyate | tatra avātam iti viśeṣaṇāt tu prākṛta-vātatvaṁ niṣedhatīti spaṣṭam eva | tatas tathā-vidha-prāṇatva-śravaṇena tat-sahacāriṇaḥ śrī-vigrahasya sad-bhāvas tādṛśa-bhāvaś ca gamyata eva—,5
706,upāsakānāṁ kāryārthaṁ brahmaṇo rūpa-kalpanā || [rā.tā.u. 1.1.7] iti ca |,2
707,evaṁ vyākhyāyate—rāmaṁ vande sac-cid-ānanda-rūpaṁ gadāri-śaṅkhābja-dharam iti | tatraiva vakṣyamāṇatvāt | pṛthak-śarīra-dhāritā-rahitasya rūpa-kalpanā aṣṭa-vidha-pratimā-racanaṁ vidhīyata ity arthaḥ | ,5
708,sa ca śrī-vigraho’nanta-rūpātmaka eva śrutyāntare teṣāṁ rūpāṇām etāvattva-niṣedhāt | tathā hi—mūrtaṁ caivāmūrtaṁ ca [bṛ.ā.u. 2.3.1] ity upakramyāmūrta-rūpasya ca puruṣa-śabdoditasya mahārajanādi-rūpāṇi darśayitvā tad-anantaram—athāta ādeśo neti neti [bṛ.ā.u. 2.3.6] ity atra samāpty-arthatvāt iyattā-vācakena iti-śabdena prakṛta-rūpasya etāvattvaṁ niṣedhati |,5
710,evam āha sūtrakāraḥ—prakṛtaitāvattvaṁ hi pratiṣedhati tato bravīti ca bhūyaḥ [ve.sū. 3.2.22] iti | atra rūpa-mātra-niṣedhe śruty-abhiprete sati mahārajanādi-sadṛśa-rūpam aloka-prasiddhaṁ svayam upadiśya punar niṣedha-kāriṇyās tasyā unmatta-pralapitā syāt sūtrakārasya ca etāvattvam iti saṅkhyātmaka-bhāva-prayogo’samīkṣya kāritāyai bhavet | etad-rūpaṁ ca—niṣedhatīty eva sūcayituṁ kathañcid uktaṁ syād iti |,3
711,tathā utpatti-sthiti-layety-ādi-padye—yad rūpaṁ dhruvam akṛtam [bhā.pu. 5.25.9] iti | yasya śrī-saṅkarṣaṇasya rūpaṁ dhruvam anantaṁ akṛtaṁ cānādi | ata eva varṣādhipopāsanā-varṇane bhavenāpi tad-rūpam adhikṛtyoktam—,5
713,nirīkṣato hy aṇv api dṛṣṭir ajyate | [bhā.pu. 5.17.19] iti |,2
714,"yat tu tatra tad eva rūpam adhikṛtya śrī-śukena—yā vai kalā bhagavatas tāmasi [bhā.pu. 5.25.1] iti | tathā bhavānī-nāthair [bhā.pu. 5.17.16] iti gadye, tāmasīṁ mūrtim ity uktam, tan nijāṁśa-śiva-dvārā tamo-guṇopakārakatvena jñeyam | ",7
715,utpatti-sthiti-laya ity-ādi-padyānantaraṁ śrī-śukenaiva śrī-nārada-vākyam anūktam—mūrtiṁ na puru-kṛpayā babhāra sattvaṁ saṁśuddhaṁ sadasad idaṁ vibhāti yatra [bhā.pu. 5.25.10] iti | tasmān nityam eva sarvaṁ bhagavad-rūpam |,6
716,tathā ca pādmottara-khaṇḍe tat-stutiḥ—anādi-nidhanānanta-vapuṣe viśva-rūpiṇe [pa.pu. 6.239.15] iti |,5
717,"yad atra skāndādau kvacid bhrāmakam asti, tat tu tat-tat-purāṇānāṁ tāmasa-kalpa-kathā-mayatvāt, tat-tat-kalpeṣu ca śrī-bhagavatā sva-mahimāvaraṇād yuktam eva | tad iti na bhagavattva-pratipādana-param, śuṣka-vairāgya-śiva-mahimādi-tātparyakatvāt | tatas tat-paratvābhāvān na tatra yāthārthyaṁ ca | tathāvidhaṁ śivādi-pratipādakaṁ śāstraṁ ca vaiṣṇavair na grāhyam iti skānda eva ṣaṇmukhaṁ prati śrī-śivenoktam—śiva-śāstre’pi tad grāhyaṁ viṣṇu-śāstropayogi yat iti | ata eva pādmottara-khaṇḍādau tathā-vidha-purāṇānām api tāmasatvam evoktam | ",3
718,"na caivaṁ teṣāṁ purāṇānām aprāmāṇyam āpatitam, paramātma-sandarbhe darśayitvāyiṣyāmānena matsya-purāṇa-vacanānusāreṇa tāmasa-rājasa-kalpa-kathāmayatvaṁ teṣāṁ, sāttvika-kalpa-kathāmayatvaṁ tu viṣṇu-pratipādakānāṁ tat-tad-guṇamayatvam iti tat-tat-kalpaṁ prāpya śrī-viṣṇur eva tathātmānaṁ pratyāyata iti | tathā tathaiva ca tat-tat-purāṇaṁ prastauti | tasmād yathā-dṛṣṭam eva tat-tad-vacanaṁ nānyathatvaṁ vahati | kintu sattvāt sañjāyate jñānam [gītā 14.17] iti brahma-kāṇḍasyeva sāttvika-purāṇānāṁ sarvordhva-jñānam ity eva labhyate | tac ca sāttvika-purāṇa eva dṛśyate ca | tad api paramātma-sandarbhe lekhyam | pādma-pātāla-khaṇḍa-vaiśākha-māhātmye ca—vyāmohāya carācarasya jagatas te te purāṇāgamāḥ [pa.pu. 5.97.27] ity uktam | ",12
719,śrī-bhāgavatenāpi—evaṁ vadanti rājarṣe [bhā.pu. 10.77.30] ity-ādinā tādṛśaṁ mataṁ na matam | tad idaṁ tu śrī-kṛṣṇa-sandarbhe viśiṣya sthāpayiṣyāmaḥ | ,3
720,sva-mataṁ tu—satyaṁ śaucaṁ dayā kṣāntir [bhā.pu. 1.16.27] ity-ādinā śrī-pṛthivī-vākyena kānti-maha-ojo-balānām api svābhāvikatvam avyabhicāritvaṁ darśayatā darśitam | naṣṭe loka [bhā.pu. 10.3.25] ity ādinā śrī-devakī-vākyena ca | tasmāt sādhūktaṁ yad rūpaṁ dhruvam akṛtam [bhā.pu. 5.25.9] iti || ,8
721,|| 5.25|| śrī-śukaḥ ||30||,2
726,gopikolūkhale dāmnā babandha prākṛtaṁ yathā || [bhā.pu. 10.9.13-14],2
727,"ṭīkā ca—bandhanaṁ hi bahiḥ-parītena dāmnā antarāvṛtasya bhavati | tathā pūrvāpara-vibhāgavato vastunaḥ pūrvato dāma dhṛtvā paritaḥ pariveṣṭanena bhavati | na tv etad astīty āha—na cāntar iti | kiṁ ca, vyāpakena vyāpyasya bandho bhavati | tac cātra viparītam ity āha—pūrvāparam iti | kiṁ ca, tad-vyatiriktasya cābhāvān na bandha ity āha—jagac ca yaḥ iti | taṁ martya-liṅgam adhokṣajam ātmajaṁ matvā babandheti | ity eṣā ||",3
728,"jagac ca yaḥ ity atra yasya kāraṇasya vyatirekeṇa kāryasya jagato vyatirekaḥ syād iti, tad-ananyasya jagatas tac-chaktyaiva, śaktes tad-aṁśāṁśa-rūpayā rajjvā kathaṁ bandhaḥ syāt ? na hi vahnim arciṣo daheyur iti bhāvaḥ |",2
729,"taṁ martya-liṅgam ity ādau | ṭīkā-kṛtām ayam abhiprāyaḥ—nanu sarva-vyāpakaṁ kathaṁ babandha ? na hi brahmāṇḍa-golakādikam api kaścid badhnāti | tatrāha—martya-liṅgaṁ manuṣya-vigraham | tarhi kathaṁ vyāpakatvam ? tatrāha—adhokṣajam adhaḥ-kṛtam indriyajaṁ jñānaṁ yena, taṁ sarvendriya-jñānāgocaraṁ pratyakṣādi-pramāṇair acintya-svarūpam ity arthaḥ | tasmāt tad-ākāratve’pi tasmin vibhutvam asty eveti bhāvaḥ | adhokṣajatvād evāvyaktatvam api vyākhyātam iti tan noddhṛtam | ",2
730,"nanu manuṣya-vigrahatve’py aparityakta-vibhutvaṁ kathaṁ mātur nāsphurat ? tatrāha—ātmajaṁ matvā iti | vatsalādy-abhidha-prema-rasa-viśeṣasya svabhāvo’yam | yad asau svānanda-pūreṇa tasya tādṛśatvaṁ praty anubhava-paddhatim āvṛṇotīty arthaḥ | itthaṁ cātad-vīrya-kovidatvaṁ tasyā māhātmyam eva, taṁ rajjubhir baddham api kartus tasya prema-rasasyānubhāva-rūpatvāt | tad uktam—nemaṁ viriñco na bhava [bhā.pu. 10.9.20] ity-ādi |",8
731,"prākṛtaṁ yathā ity anena adhokṣajam ity anena ca vastuno vyāpakatvaṁ māyayā tu martya-liṅgatvam ity api parihṛtam | yad dhi tarka-gocaro bhavati, tatraiva kadācid asambhava-rīti-darśanena sābhyupagamyate | yat tu svata eva tad-atītaṁ, tatra tat-svīkṛtir atīva-mūrkhatā | yathā bāḍava-nāmno vahner jala-nidhi-madhya eva dedīpyamānatāyām aindrajālikatā-svīkaraṇam | śrutiś ca—arvāg devā asya visarjanenātha ko veda yata ābabhūva [ṛ.ve. 10.129.6] ity ādyā |",8
