paragraph_index,original_iast,run_count
1826,"ca-śabdo’nukta-samuccayārthaḥ | so’kāmayata bahu syāṁ prajāyeyeti, sa tapo’tapyata tapas taptvā idaṁ sarvam asṛjat | yad idaṁ kiñcana tat sṛṣṭvā tad evānuprāviśat | tad anupraviśya sac ca tyac cābhavat [tai.u. 2.5.1] iti taittirīyake paramātmana eva cij-jaḍātmanā bahu-bhavana-saṅkalpopadeśāt tadātmaka-bahu-sraṣṭṛtvopadeśāc ca sa evobhaya-rūpaḥ ||24||",5
1831,sākṣāc cobhayāmnātāt ||,2
1833,"avadhṛtau ca śabdaḥ | kiṁ svid vanaṁ ka u sa vṛkṣa āsīt yato dyāvāpṛthivī niṣṭatakṣuḥ, manīṣiṇo manasā pṛcchataitat yad adhyatiṣṭhad bhuvanāni dhārayan | brahma vanaṁ brahma sa vṛkṣa āsīt yato dyāvāpṛthivī niṣṭatakṣuḥ manīṣiṇo manasā prabravīmi vo brahmādyatiṣṭhat bhuvanāni dhārayan iti tatraiva sākṣād ubhaya-rūpatva-kathanād eva tasya tathātvam | iha hi yato vṛkṣād upādāna-bhūtād dyāvāpṛthivī-śabdopalakṣitaṁ jagad-īśvaro niṣṭatakṣur nirmitavān | vacana-vyatyayaś chāndasaḥ | sa vṛkṣaḥ kas tad-ādhāra-bhūtaṁ vanaṁ ca kiṁ, bhuvanāni dhārayan sa yad adhyatiṣṭhat tat kim iti lokānusāriṇi praśne alaukika-vastutvāt sa ca tat tac ca brahmaivety ukta-matas tad evobhaya-rūpam iti ||25||",3
1839,ātma-kṛteḥ pariṇāmāt ||,2
1841,"so’kāmayata [tai.u. 2.5.1] iti sṛṣṭi-kāmatvena prakṛtaḥ paramātmaiva tadātmānaṁ svayam akuruteti sṛṣṭeḥ kartṛ-bhūtaḥ karma-bhūtaś ca śrūyate, atas tasyaiva tad-ubhaya-rūpatvam |",2
1845,parāsya śaktir vividhaiva śrūyate,2
1846,svābhāvikī jñāna-bala-kriyā ca || [śve.u. 6.8] iti śrutes triśakti brahma |,4
1848,viṣṇu-śaktiḥ parā proktā kṣetra-jñākhyā tathāparā |,2
1849,avidyā-karma-saṁjñānyā tṛtīyā śaktir iṣyate || [vi.pu. 6.7.61] iti smṛteś ca |,2
1851,"tasya nimittatvam upādānatvaṁ cābhidhīyate | tatrādyaṁ parākhya-śaktimad-rūpeṇa, dvitīyaṁ tu tad-anya-śakti-dvaya-dvāraiva | sa-viśeṣaṇe vidhi-niṣedhau viśeṣaṇam upasaṅkrāmata iti nyāyāt | ya eko’varṇo bahudhā śakti-yogāt [śve.u. 4.1] ity ādi śravaṇāc ca | ",3
1859,yoniś ca hi gīyate ||,2
1861,"yad bhūta-yoniṁ paripaśyanti dhīrāḥ [mu.u. 1.2.6], kartāram īśaṁ puruṣaṁ brahma-yoniṁ [mu.u. 3.1.3] ity ādi śrutau yonim iti kartāraṁ puruṣam iti ca gīyate hi yasmād ato brahmaivobhayam | yoni-śabdas tūpādāna-vācī | pṛthivī yonir oṣadhi-vanaspatīnām ity ādi prayogāt | yat khalu nimittopādānayor loka-vedābhyāṁ bheda iti yac ca loke kāryasyāneka-siddhatva-niyamād ekasmād eva tasmāt tad-vaktuṁ na tāḥ kṣamā ity uktaṁ tad anenaiva pratyuktam ||27||",4
1865,7. sarva-vyākyātādhikaraṇam,2
1869,"atha darśitaḥ samanvayo bhajyeta na veti viśaṅkāṁ vihantum adhikaraṇam ārabhate | śvetāśvataropaniṣad-ādau śrūyate—kṣaraṁ pradhānam amṛtākṣaraṁ haraḥ [śve.u. 1.10],",3
1870,"eko hi rudro na dvitīyāya tasthur [śve.u. 3.2], yo devānāṁ prabhavaś codbhavaś ca viśvādhipo rudraḥ śivo maharṣiḥ [śve.u. 3.4], yadā tamas tan na divā na rātrir na san na cāsac chiva eva kevalaḥ [śve.u. 4.18] iti | ",6
1872,pradhānād idam utpannaṁ pradhānam adhigacchati |,2
1873,pradhāne layam abhyeti na hy anyat kāraṇaṁ matam || iti |,2
1875,jīvād bhavanti bhūtāni jīve tiṣṭhanty acañcalāḥ |,2
1876,jīve ca layam icchanti na jīvāt kāraṇaṁ param || iti caivam ādi |,2
1880,etena sarve vyākhyātā vyākhyātāḥ ||,2
1884,nāmāni viśvāni na santi loke ,2
1885,yadāvirāsīt purusasya sarvam |,2
1886,nāmāni sarvāni yam āviśanti,2
1887,taṁ vai viṣṇuṁ paramam udāharanti || iti bhāllaveya-śrutiḥ |,2
1889,vaiśampāyano’py etān śrī-kṛṣṇāhvayān sasmāra—śrī-nārāyaṇādīni nāmāni vinānyāni rudrādibhyo harir dattavān ity anyatra smaryate | kintv ayam atra niyamaḥ | yatrānya-vācakatve’py āvirodhas tatrānyad amukhyatayocyate | yatra tu virodhas tatra śrī-viṣṇur eveti | padābhyāso’dhyāya-samāpti-dyotanāya ||28||,3
1916,"tatra saṁśayaḥ—sarva-kāraṇa-bhūte brahmaṇi darśitaḥ samanvayaḥ sāṅkhya-smṛtyā bādhyate na vā ? iti | tatra sati sāṅkya-smṛti-nirviṣayatāpatter bādhaḥ syāt | smṛtiḥ khalu karma-kāṇḍoditāny agnihotrādi-karmāṇi yathāvat svīkurvatā ṛṣiṁ prasūtaṁ kapilaṁ [śve.u. 5.2] ity ādi-śrutāpta-bhāvena paramarṣiṇā kapilena mokṣepsunā jñāna-kāṇḍārthopa-bṛṁhaṇāya praṇītā | atha trividha-duḥkhātyanta-nivṛttir atyanta-puruṣārthaḥ | na dṛṣṭārtha-siddhir nivṛtter apy anuvṛtti-darśanāt [sāṅkhya-kārikā 1.1-2] ity ādibhis tatra hy acetanaṁ pradhānam eva svatantraṁ jagat-kāraṇam ity ādi nirūpyate | vimukta-mokṣārthaṁ svārthaṁ vā pradhānasya [sāṅkhya-kārikā 2.1], acetanatve’pi kṣīravac ceṣṭitaṁ pradhānasya [sāṅkhya-kārikā 3.60] ity ādibhiḥ | sā ca brahma-kāraṇatā-parigrahe nirviṣayā syāt | kṛtsnāyās tasyās tattva-pratipatti-mātra-viṣayatvāt | ataḥ param āpta-kapila-smṛty-avirodhena vedāntā vyākhyeyāḥ | na caivaṁ manv-ādi-smṛtīnāṁ nirviṣayatā | tāsāṁ dharma-pratipādana-dvārā karma-kāṇḍopabṛṁhaṇe saviṣayatvād tiy evaṁ prāpte brūte—",9
1918,smṛty-anavakāśa-doṣa-prasaṅga iti cen ,2
1919,nānya-smṛty-avakāśa-doṣa-prasaṅgāt ||,2
1932,tasmiñ jajñe svayaṁ brahmā sarva-loka-pitāmahaḥ || [manu. 1.5-9] ity-ādi |,3
1936,sthiti-saṁyama-kartāsau jagato’sya jagac ca saḥ || [vi.pu. 1.1.31],3
1939,tayā vihṛtya bhūyas tāṁ grasaty evaṁ janārdanaḥ || [bhā.pu. 11.9.21],5
1941,"evam anye’pi | na cāsāṁ smṛtīnāṁ karma-kāṇḍorthopabṛṁhaṇa eva vṛtteḥ | citta-śodhakatā caiṣāṁ dṛśyate | tam etaṁ vedānuvacanena ity-ādi-śrutau | yat tu teṣāṁ vṛṣṭi-putra-svargādi-phalakatvaṁ kvāpi kvāpi vīkṣyate’nubhāvyate ca tad api śāstra-viśrambhotpādanena tatraiva ca viśrāntam | sarve vedā yat padam āmananti ity ādeḥ, nārāyaṇa-parā vedāḥ ity ādeś ca | ",7
1945,"yat tu ṛṣiṁ prasūtaṁ kapilaṁ yas tam agre jñānair bibharti [śve.u. 5.2] iti śvetāśvatara-śruter āptatvaṁ tasyeti, tan na | tasyā anya-paratvāt śruty-artha-vaiparītya-vaktṛtayā tad-abhāvāc ca | manor āptatvaṁ tu taittarīyāḥ paṭhanti— yad vai kiṁ ca manur avadat tad-bheṣajam iti | śrī-parāśaro hi pulastya-vasiṣṭha-prasādād eva devatā-paramārtha-dhiyaṁ prāpteti smaryate | veda-viruddhaḥ smṛti-pravartakaḥ kapilo hy agni-vaṁśa-jo jīva-viśeṣa eva māyayā vimohito, na tu kardamodbhūto vāsudevaḥ | ",5
1947,kapilo vāsudevāṁśas tattvaṁ sāṅkhyaṁ jagāda ha |,2
1948,brahmādibhyaś ca devebhyo bhṛgv-ādibhyas tathaiva ca |,2
1949,tathaivāsuraye sarva-vedārthair upabṛṁhitam ||,2
1950,sarva-veda-viruddhaṁ ca kapilo’nyo jagāda ha |,2
1951,sāṅkhyam āsuraye’nyasmai kutarka-paribṛṁhitam || iti smaraṇāt | ,4
1955,"rpc: 3.26.3-6, 10. 3.28.41, 10.87.25.",2
1960,itareṣāṁ cānupalabdheḥ ||,2
1964,"rpc : 3.2.14, 11.11.3, 3.28.44.",2
1974,etena yogaḥ pratyuktaḥ ||,2
1976,"etena sāṅkhya-smṛti-pratyākhyānena yoga-smṛtir api pratyākhyātā bodhyā | tasyāś ca tadvad vedānta-viruddhatvāt | tādṛśyā yoga-smṛtyā teṣu vyākhyāteṣu vedānusāri-manv-ādi-smṛter nirviṣayatā syād atas tayā te na vyākhyeyā ity arthaḥ | na ca vedānta-viruddhā sā vaktuṁ śakyā | tatrāpi pradhānam eva svatantraṁ kāraṇam | īśo jīvāś ca citi-mātrāh sarve vibhavaḥ | yogād eva duḥkha-nivṛttir eva muktiḥ | ity ādi tad-viruddhārtha-pratipādanāt | pratyakṣādi-pramāṇaṁ citta-vṛttir ity ādīnāṁ tad-uktārthānāṁ teṣv anupalambhāc ca | tatra te hy arthās tasyām evānveṣṭavyāḥ | tasmāt vedānta-viruddhāyā yoga-smṛter vaiyārthyād doṣān na vitrāsaḥ | anyac ca prāgvat | yat tu vedānta-vedyam īśvara-jīvopāyopeya-yāthātmyaṁ tad upary upari vyaktībhaviṣyad vīkṣyam | evaṁ sati trir-unnatam ity ādāv āsanādi-yogāṅga-vidhānaṁ tat kāraṇaṁ sāṅkhya-yogādhigamyam ity ādau ca sāṅkhyādi-śabdānāṁ jñānaṁ dhyānaṁ ca yad dṛṣṭāṁ tat kila vaidikād anyad eva grāhyam | na hi prakṛti-puruṣānyatā-pratyayena jñānena tad-uktena yoga-vartmanā vā mokṣo bhavet | tam eva viditvātimṛtyum eti vijñāya prajñāṁ kurvīta etad yo dhyāyati rasati bhajati so’mṛto bhavati ity ādi-śrutibhyaḥ | kiṁ ca, yo’ṁśo’nayor aviruddhas tatra no na vidveṣaḥ | kintu viruddho’ṁśaḥ parihrīyate | yadyapy eṣa pareśa-niṣṭhaḥ, īśvara-praṇidhānād vā, kleśa-karma-vipākāśayair aparāmṛṣṭaḥ puruṣa-viśeṣa īśvaraḥ ity ādi sūtra-praṇayanāt | tathāpi mohād evaṁ jajalpeti vadanti | gautamādayo’pi vimohitā viruddhāni matāni dadhuḥ | tāni ca pratyākhyāsyati | vijñānāṁ vimohaḥ kvacit sārvajñābhimāna-kupitayā harer māyayā kvacit tu tasyaicchayaivārthāntara-prayuktayā bodhyaḥ | īśvara-vādābhyupagamena śaṅkādhikyāt tan-nirāsārtho ’dhikaraṇātideśaḥ | hiraṇyagarbha-kṛtāpi yoga-smṛtir anenaiva nirākṛtā bodhyā ||3||",5
1979,"hds : 10.87.25, 1.6.36.",2
1988,na vilakṣaṇatvād asya tathātvaṁ ca śabdāt ||,2
1993,tasmād yajñāt sarva-hutaḥ ṛcaḥ sāmāni jajñire |,2
1994,chandāṁsi jajñire tasmād yajus tasmād ajāyata || [ṛg-veda 10.90.9] iti |,2
1998,svayambhūr eṣa bhagavān vedo gītas tvayā purā |,2
1999,śivādyā ṛṣi-paryantāḥ smartāro’sya na kārakāḥ || iti |,2
2004,"hds : 6.1.40, 6.1.31.",2
2010,"syād etat tat teja aikṣata bahu syāṁ [chā.u. 6.2.3] tā āpa aikṣanta bahvyaḥ syāma [chā.u. 6.2.4] iti chāndogye | te heme prāṇā ahaṁ śreyase vivadamānā brahma jagmuḥ ko naḥ viśiṣṭa iti bṛhad-āraṇyake ca bādhitārthakaṁ vākyaṁ vīkṣyate, tādṛśaṁ caiva bandhyā-suto bhāti itivat apramāṇam eva | evam ekadeśāprāmāṇyenānyasyāpy aprāmāṇyāj jagat-kāraṇatvaṁ brahmaṇaḥ śrūyamāṇaṁ neti cet tatrāha—",7
2012,abhimāni-vyapadeśas tu viśeṣānugatibhyām ||,2
2014,"tu-śabdaḥ śaṅkāc chedāya | tat-teja ity ādi-vyapadeśaḥ teja-ādy-abhimāninīnāṁ cetanānāṁ devatānām eva, na tv acetanānāṁ tad-ādīnām | kutaḥ ? viśeṣeti | hantāham imās tisro devatā [chā.u. 6.3.2] iti | tejo’vannānāṁ sarvā ha vai devatā ahaṁ śreyase vivadamānās te devā prāṇe niḥśreyasaṁ viditvā iti prāṇānāṁ ca tatra tatra devatā-śabdena viśeṣaṇāt | agnir vāg bhūtvā mukha prāviśad ādityaś cakṣur bhūtvākṣiṇī prāviśat ity ādyaitareyake vāg-ādy-abhimānitatāyāgny-ādīnām anupraveśa-śravaṇāc ca | smṛtiś ca—",5
2016,pṛthivy-ādy-abhimāninyo devatāḥ prathitaujasaḥ | ,2
2017,acintyāḥ śaktayas tāsāṁ dṛśyante munibhiś ca tāḥ || iti |,2
2021,"rpc : 3.6.2-4, 3.6.12-21, 11.10.8-9, 3.28.43.",2
2028,punar api brahmopādānatākṣepāya tarkam āśrayan sāṅkhyāḥ pravartate | yadyapy ayam ātma-yāthātmya-nirṇaye tyaktas tarkaḥ śruti-virodhāt na kutarkāpasadasyātma-lābhaḥ ity ukteḥ | tathāpi paraṁ prati dauṣya-prakāśanam etat | tatraivaṁ saṁśayaḥ | jagad brahmopādānakaṁ syān na veti | kiṁ prāptaṁ brahmopādānakaṁ neti vairūpyāt | sarvajña-sarveśvara-viśuddha-sukha-rūpatyaā brahmābhimatām | ajñānīśvara-malina-duḥkhitayā pratyakṣādibhir avagataṁ jagat | atas tayor vairūpyaṁ nirvivādam | upādeyaṁ khalu upādāna-svarūpaṁ dṛṣṭam | yathā mṛt-suvarṇa-tantv-ādy-upādeyaṁ ghaṭa-mukuṭa-paṭādi | ato vai brahma-vairūpyeṇa tad-upādeyatvāsambhavāt tat-svarūpam upādānaṁ kiñcid anveṣaṇīyam | tac ca pradhānam eva | sukha-duḥkha-mohātmakaṁ jagat prati tādṛśasya tasyaiva yogyatvāt | yac copādeya-sārūpya-sādhanāya tathābhūte’py upādāne brahmaṇi cij-jaḍātmikātisūkṣmā śakti-dvayī prāg apy astīty ucyate | tenāpi vairūpyāt duṣpariharaṁ sūkṣmāt sūkṣma-śaktikād upādānāt sthūlataropādeyodaya-nirūpaṇāt | evam anyac ca vairūpyaṁ vibhāvanīyam | evaṁ brahma-vairūpyāt tad-upādānakaṁ jagan neti tarkaś ca śāstrasyāvasthāpekṣyaḥ tad-anugṛhītasyaiva kvacid viśaye’rtha-niścaya-hetutvād iti pūrva-pakṣaḥ | tad imaṁ nirasyati—,5
2030,dṛśyate tu ||,2
2034,	yathorṇa-nābhiḥ sṛjate gṛhṇate ca ,3
2035,	yathā pṛthivyām oṣadhayaḥ sambhavanti |,2
2036,yathā sataḥ puruṣāt keśa-lobhāni ,2
2037,tathākṣarāt sambhavatīha viśvam || [mu.u. 1.1.7] iti ||6||,2
2039,"rpc : 11.12.19, 1.1.1, 10.87.22.",2
2040,hds : 10.87.26. ,4
2049,asad iti cen na pratiṣedha-mātratvāt |,2
2062,apītau tadvat prasaṅgād asamañjasam ||,2
2072,na tu dṛṣṭānta-bhāvāt ||,2
2076,"rpc : 11.6.6, 7.9.30, 11.2.39",2
2083,sva-pakṣe doṣāc ca ||,2
2088,hds : 10.87.25. ,4
2094,tarkāpratiṣṭhānād apy anyathānumeyam ,4
2095,iti ced evam apy anirmokṣa-prasaṅgaḥ ||,2
2101,naiṣā tarkeṇa matir āpaneyā,2
2102,proktānyenaiva sujñānāya preṣṭha | [ka.u. 1.2.9] iti kaṭhānām |,2
2104,ṛṣe vidanti munayaḥ praśāntātmendriyāśayāḥ |,2
2105,yadā tadaivāsat-tarkais tirodhīyeta viplutam || [bhā.pu. 2.6.39] ity ādyā |,2
2107,"tasmāc chrutir eva dharma iva brahmaṇi pramāṇam | tat-poṣa-kārī tarkas tv apekṣata eva mantavya iti śruteḥ, pūrvāparāvirodhena ity ādi smṛteś ca | tasmāt brahmopādānakaṁ jagad iti ||11||",3
2109,"rpc : 1.8.17, 6.4.26, 6.9.33; 2.6.39, ",2
2110,hds : 2.6.41-42.,2
2119,etena śiṣṭā parigrahā api vyākhyātā ||,2
2124,"rpc : 3.11.1, 5.12.9-11, 3.11.15.",2
2125,hds : 5.12.9-11.,2
2134,bhoktr-āpatter avibhāgaś cet syāl lokavat ||,2
2139,hds : 6.16.9-11. ,4
2141,—o)0(o—,4
2146,"jagato brahma-bhedam aṅgīkṛtya brahmaṇas tad-upādānatvaṁ nirūpitam asad iti cen nety ādinā tam evākṣipya samādhātum idānīṁ pravartate | tatropādeyaṁ jagad-upādānāt brahmaṇo bhinnam abhinnaṁ veti vīkṣāyāṁ mṛt-piṇḍa upādānaṁ ghaṭa upādeyam iti dhī-bhedāt | upādānam upādeyam iti śabda-bhedāt | mṛt-piṇḍena ghaṭāya pravartate ghaṭena tu jalam ānayeti pravṛtti-bhedāt | piṇḍākāram upādānaṁ kambu-grīvādy-ākāram upādeyam ity ākāra-bhedāt | pūrva-kālam upādānam uttara-kālam upādeyam iti kāla-bhedāc ca bhinnam evopādānād upādeyam | itarathā kāraka-vyāpāra-vaiyarthya-prasaṅgād upādānam eva ced upādeyaṁ kṛtaṁ tarhi tad-vyāpāreṇa ca sato’py upādeyasyābhivyaktaye tena bhāvyaṁ kṣodākṣamatvāt | tathā hi, kāraka-vyāpārāt prāk sā satī asatī vā | nādyaḥ tad-vyāpāra-vaiyarthyāt nityopalabdhi-prasaṅgāc copādeyasya | tataś ca nityānitya-vibhāgo vilupyeta | tathābhivyakter abhivyakty-antare’ṅgīkṛte’navasthā | na cāntyaḥ asat-kāryāpatteḥ | tasmād asata upādeyasyotpatti-hetutve nārthavattvaṁ vyāpārasyety asattvād evopādānāt bhinnam upādeyam iti vaiśeṣikādi nayāt pūrva-pakṣe prāpte pariharati—",3
2148,tad ananyatvam ārambhaṇa-śabdādibhyaḥ ||,2
2150,"tasmāt jīva-prakṛti-śakti-yuktāt jagad-upādānāt brahmaṇaḥ ananyad evopādeyaṁ jagat | kutaḥ ? ārambhaneti | ārambhaṇa-śabda ādir yeṣāṁ tebhyo vākyebhyaḥ | vācārambhaṇaṁ vikāro nāma-dheyaṁ mṛttikety eva satyam [chā.u. 6.1.4], sad eva saumyedam agra āsīd ekam evādvitīyam [chā.u. 6.2.1], tad aikṣata bahu syāṁ prajāyeya [chā.u. 6.2.3], san-mūlāḥ saumyemāḥ prajāḥ sadāyatanāḥ sat pratiṣṭhāḥ [chā.u. 6.8.6], aitadātmyam idaṁ sarvam [chā.u. 6.8.1] ity evaṁ-vidhāni chāndogye vākyāni sāntarāṇy apy atra vivakṣitāni | tāni hi cij-jaḍātmakasya jagatas tad-yuktāt parasmāt brahmaṇo’nanyatvaṁ vadanti | tathā hi kṛtsnaṁ jagat tādṛg brahmopādānakam ato brahmābhinnam iti hṛdi viniścityopādāna-bhūta-brahma-vijñānenopādeyasya jagataḥ kṛtsnasya vijñānaṁ bhavatīty ācāryaḥ pratijajñe | stabdho’syuta tam ādeśam aprākṣyaḥ yenāśrutaṁ śrutaṁ bhavati ity ādinā | tad-āśayam aviduṣā śiṣyeṇānya-jñānād anya-jñānam na sambhavatīti vimṛśya, kathaṁ nu bhagavaḥ sa ādeśa iti paripṛṣṭaḥ sa jagato brahmopādānakatāṁ vadiṣyan loka-pratīti-siddham upādeyasyopādānābhedaṁ darśayati yathā saumyaikena mṛt-piṇḍenety ādinā | ekasmād eva mṛt-piṇḍopādānāt jātaṁ ghaṭādi sarvaṁ tenaiva vijñāntena vijñānaṁ syāt tasya tato’natirekāt | evam ādeśe brahmaṇi sarvopādāne vijñāte tad upādeyaṁ kṛtsnaṁ jagat vijñātaṁ bhavatīti tatrārthaḥ |",15
2152,"nanu dhī-śabdādi-bhedād upādeyam upādānād anyat syād iti cet tatrāha vācārambhaṇam iti | ārabhyata ity ārambhaṇaṁ karmaṇi lyuṭ, kṛtya-lyuṭo bahulam iti smaraṇāt | mṛt-piṇḍasya kambu-grīvādi-rūpa-saṁsthāna-sambandhe sati vikāra iti nāma-dheyam ārabdhaṁ vyavahartṛbhiḥ | kim-arthaṁ ? tatrāha—vāceti | vācā vāk-pūrvakeṇa vyavahāreṇa hetunā | phala-hetutva-vivakṣayā tṛtīyā | ghaṭena jalam ānayety ādi vāk-pūrvaka-vyavahāra-siddhy-arthaṁ mṛd-dravyam eva jñāna-saṁsthāna-viśeṣaṁ sat ghaṭādi-nāma-bhāgyavati | tasya ghaṭādyavasyāpi mṛttikety eva nāma-dheyaṁ satyaṁ prāmāṇikyam | tataś ca ghaṭādy api mṛd dravyam ity eva satyaṁ, na tu dravyāntaram iti | atas tasyaiva mṛd-dravyasya saṁsthānāntara-yoga-mātreṇa dhī-śabdāntarādi sambhavati | yathaikasyaiva caitrasyāvasthā-viśeṣa-sambandhāt bāla-yuvādi-dhī-śabdāntarādi sambhavati mṛd-ādy-upādāne tādātmyena sad eva ghaṭādi-daṇḍādinā nimittenābhivyajyate na tv asad utpadyate ity abhinnam eva upādeyam upādānāt | bhede kilonmānad vaiguṇyāpattiḥ | mṛt-piṇḍasya gurutvam ekaṁ ghaṭādeś caikam iti tulārohe dvi-guṇaṁ tat syāt | evam anyac ca | na tu śukti-rūpyādivad vivarto na ca śukteḥ sakāśāt svato’nyatra siddhaṁ rūpyam iva bhinnam ity eva-kārāt | evam iti śabdānarthakyaṁ kaṣṭa-kalpanaṁ ca nirastam | na cābhivyakti-pakṣasya nirmūlatvaṁ śakyaṁ vaktuṁ, ",3
2154,kalpānte kāla-sṛṣṭena yo’ndhena tamasāvṛtam |,2
2155,abhivyanak jagad idaṁ svayaṁ-rociḥ svarociṣe ||,2
2161,nanu utpatteḥ svayam utpatti-rūpatvāt kim utpatty-antara-kalpanayeti cet samam etad abhivyaktau iti hi vaktavyam ||14||,3
2163,"rpc : 6.4.25, 7.6.10, 7.9.19, 7.9.47, 8.3.3, 10.85.4, 1.5.20, 11.5.27, 10.16.37, 10.46.33, 10.84.22.",2
2170,bhāve copalabdhe ||,2
2175,"hds : 3.21.19, 10.87.15.",2
2179,satvāc cāvarasya ||,2
2181,avara-kālikasyopādeyasya prāg api tādātmyenopādāne sattvāt tasmād ananyat tat | śrutiś ca—sad va saumyedam agra āsīt [chā.u. 6.2.1] ity ādyā | smṛtiś ca—,3
2183,brīhi-bīje yathā mūlaṁ nālaṁ putrāṅkurau tathā |,2
2184,kāṇḍaṁ kośas tu puṣpaṁ ca kṣīraṁ tadvac ca taṇḍulaḥ ||,2
2185,tuṣāḥ kaṇāś ca santo vai yāntyāvirbhāvam ātmanaḥ |,2
2186,praroha-hetu-sāmagrīm āsādya muni-sattama ||,2
2187,tathā karma-svanekeṣu devādyāḥ samavasthitāḥ |,2
2188,viṣṇu-śaktiṁ samāsādya praroham upayānti vai || [vi.pu. 2.7.37-39] iti |,2
2192,"rpc : 3.26.19, 7.9.46.",2
2193,hds : 10.87.26.,2
2197,"asad vyapadeśān neti cen na, dharmāntareṇa vākya-śeṣāt ||",2
2199,"syād etat asad vā idam agra āsīt [tai.u. 2.6.1] iti pūrvam asattva-śravaṇād upādāne upādeyasya sattvaṁ nāstheyam iti cet, na | yad ayam asad-vyapadeśo na bhavad-abhimatena tucchatvena, kintudharmāntareṇaiva saṅgacchate | ekasyaiva dravyasya upādeyopādānobhayāvasthasya sthaulyaṁ saukṣmyaṁ cety avasthātmakaṁ dharma-dvayaṁ sad-asac-chabda-bodhyam | tatra sthaulyād dharmād anyat saukṣmyaṁ dharmāntaraṁ teneti | evaṁ kutaḥ ? vākya-śeṣāt | tadātmānaṁ svayam akuruta [tai.u. 2.6.1] iti vākya-śeṣeṇa sandigdhārthasyopakrama-vākyasya tathaiva vyākartum ucitatvāt | anyathāsīd atyātmānam akuruteti ca virudhyeta | asataḥ kālena sahāsambandhāt ātmābhāvena kartṛtvasya vaktum aśakyatvāc ca ||17||",5
2201,"rpc : 7.9.30, 2.7.46.",2
2202,hds : 10.87.28.,2
2208,yukteḥ śabdāntarāc ca ||,2
2210,"mṛt-piṇḍasya kambu-grīvādy-ākāra-yogo ghaṭo’stīti vyavahārasya hetuḥ | tad-virodhi-kapālādy-avasthāntara-yogas tu ghaṭo nāstīti vyavahārasya | smṛtir apy evam evābhidhatte—mṛdi ghaṭatvaṁ ghaṭataḥ kapālikā kapālikāc cūrṇa-rajas tato’ṇur iti | etāvataiva ghaṭādy-abhāva-vyavahāra-siddhes tad anyaḥ sa na kalpyate, tat na copalabhyata iti yuktiḥ | asac-chabdasya pūrvatrodāhṛtatvāt | tato’nyaḥ sac-chabdaḥ | śabdāntaraṁ sad eva saumyedam iti | evaṁ ca yukti-sac-chabdābhyām asat sūkṣmam ity evārthaḥ, na tu śaśa-viṣāṇādivan nirūpākhyam iti | upamṛdita-viśeṣaṁ jagat parama-sūkṣmam eva brahmaṇi vilīnaṁ tadānīṁ saukṣmyād asad ity ucyate | tasmād utpatteḥ prāg apy upādāna-vapuṣā sattvāt tad-abhinnam evopādeyam iti siddham | yac ca nāsad utpadyate asambhavāt, nāpi sat-kāraka-vyāpāra-vaiyarthyāt, kintu anirvācyam evety āha—tan mandaṁ sad asad vilakṣaṇatāyā durupapādanatvāt ||18||",3
